identifiantStation;nomStation;codeLigne;sensLigne;heureEstimeeDepart;dateModification;cleModification;cleTri
TRANSPOLE:StopPointRef:BP:5284:LOC;HONDSCHOOTE;L4;CTRE COMMERCIAL;2021-03-08T18:59:39+01:00;2021-03-08T18:44:23+01:00;TRANSPOLE:ItemId::856466:LOC;CTRE COMMERCIAL/HONDSCHOOTE/2021-03-08T18:59:39.000+01:00
TRANSPOLE:StopPointRef:BP:5284:LOC;HONDSCHOOTE;L4;CTRE COMMERCIAL;2021-03-08T19:11:28+01:00;2021-03-08T18:56:38+01:00;TRANSPOLE:ItemId::857249:LOC;CTRE COMMERCIAL/HONDSCHOOTE/2021-03-08T19:11:28.000+01:00
TRANSPOLE:StopPointRef:BP:5284:LOC;HONDSCHOOTE;L4;CTRE COMMERCIAL;2021-03-08T19:20:20+01:00;2021-03-08T19:14:38+01:00;TRANSPOLE:ItemId::860010:LOC;CTRE COMMERCIAL/HONDSCHOOTE/2021-03-08T19:20:20.000+01:00
TRANSPOLE:StopPointRef:BP:7953:LOC;HORIZON;66;CTRE COMMERCIAL;2021-03-08T19:02:40+01:00;2021-03-08T18:08:09+01:00;TRANSPOLE:ItemId::777074:LOC;CTRE COMMERCIAL/HORIZON/2021-03-08T19:02:40.000+01:00
TRANSPOLE:StopPointRef:BP:7953:LOC;HORIZON;66;CTRE COMMERCIAL;2021-03-08T19:43:21+01:00;2021-03-08T19:38:53+01:00;TRANSPOLE:ItemId::777465:LOC;CTRE COMMERCIAL/HORIZON/2021-03-08T19:43:21.000+01:00
TRANSPOLE:StopPointRef:BP:7953:LOC;HORIZON;66;CTRE COMMERCIAL;2021-03-08T20:51:49+01:00;2021-03-08T03:20:05+01:00;TRANSPOLE:ItemId::778123:LOC;CTRE COMMERCIAL/HORIZON/2021-03-08T20:51:49.000+01:00
TRANSPOLE:StopPointRef:BP:3326:LOC;HOTEL DE VILLE;CO3;CTRE COMMERCIAL;2021-03-08T19:01:00+01:00;2021-03-08T18:47:39+01:00;TRANSPOLE:ItemId::829973:LOC;CTRE COMMERCIAL/HOTEL DE VILLE/2021-03-08T19:01:00.000+01:00
TRANSPOLE:StopPointRef:BP:6427:LOC;HOTEL DE VILLE;L4;CTRE COMMERCIAL;2021-03-08T19:02:40+01:00;2021-03-08T18:38:39+01:00;TRANSPOLE:ItemId::854671:LOC;CTRE COMMERCIAL/HOTEL DE VILLE/2021-03-08T19:02:40.000+01:00
TRANSPOLE:StopPointRef:BP:5979:LOC;HOTEL DE VILLE;L4;CTRE COMMERCIAL;2021-03-08T19:03:28+01:00;2021-03-08T18:47:27+01:00;TRANSPOLE:ItemId::857243:LOC;CTRE COMMERCIAL/HOTEL DE VILLE/2021-03-08T19:03:28.000+01:00
TRANSPOLE:StopPointRef:BP:5979:LOC;HOTEL DE VILLE;L4;CTRE COMMERCIAL;2021-03-08T19:15:26+01:00;2021-03-08T19:08:53+01:00;TRANSPOLE:ItemId::860004:LOC;CTRE COMMERCIAL/HOTEL DE VILLE/2021-03-08T19:15:26.000+01:00
TRANSPOLE:StopPointRef:BP:6427:LOC;HOTEL DE VILLE;L4;CTRE COMMERCIAL;2021-03-08T19:17:40+01:00;2021-03-08T19:08:23+01:00;TRANSPOLE:ItemId::859000:LOC;CTRE COMMERCIAL/HOTEL DE VILLE/2021-03-08T19:17:40.000+01:00
TRANSPOLE:StopPointRef:BP:5979:LOC;HOTEL DE VILLE;L4;CTRE COMMERCIAL;2021-03-08T19:31:29+01:00;2021-03-08T19:26:08+01:00;TRANSPOLE:ItemId::854693:LOC;CTRE COMMERCIAL/HOTEL DE VILLE/2021-03-08T19:31:29.000+01:00
TRANSPOLE:StopPointRef:BP:6427:LOC;HOTEL DE VILLE;L4;CTRE COMMERCIAL;2021-03-08T19:32:32+01:00;2021-03-08T19:17:38+01:00;TRANSPOLE:ItemId::857957:LOC;CTRE COMMERCIAL/HOTEL DE VILLE/2021-03-08T19:32:32.000+01:00
TRANSPOLE:StopPointRef:BP:3326:LOC;HOTEL DE VILLE;CO3;CTRE COMMERCIAL;2021-03-08T19:33:00+01:00;2021-03-08T19:21:38+01:00;TRANSPOLE:ItemId::831671:LOC;CTRE COMMERCIAL/HOTEL DE VILLE/2021-03-08T19:33:00.000+01:00
TRANSPOLE:StopPointRef:BP:3326:LOC;HOTEL DE VILLE;CO3;CTRE COMMERCIAL;2021-03-08T20:01:00+01:00;2021-03-08T19:45:53+01:00;TRANSPOLE:ItemId::830556:LOC;CTRE COMMERCIAL/HOTEL DE VILLE/2021-03-08T20:01:00.000+01:00
TRANSPOLE:StopPointRef:BP:5369:LOC;HTS DE NEUVILLE;CITT;CTRE COMMERCIAL;2021-03-08T19:01:32+01:00;2021-03-08T18:57:24+01:00;TRANSPOLE:ItemId::820664:LOC;CTRE COMMERCIAL/HTS DE NEUVILLE/2021-03-08T19:01:32.000+01:00
TRANSPOLE:StopPointRef:BP:5369:LOC;HTS DE NEUVILLE;CITT;CTRE COMMERCIAL;2021-03-08T19:14:19+01:00;2021-03-08T18:56:23+01:00;TRANSPOLE:ItemId::818374:LOC;CTRE COMMERCIAL/HTS DE NEUVILLE/2021-03-08T19:14:19.000+01:00
TRANSPOLE:StopPointRef:BP:5369:LOC;HTS DE NEUVILLE;CITT;CTRE COMMERCIAL;2021-03-08T19:34:45+01:00;2021-03-08T19:31:17+01:00;TRANSPOLE:ItemId::820471:LOC;CTRE COMMERCIAL/HTS DE NEUVILLE/2021-03-08T19:34:45.000+01:00
TRANSPOLE:StopPointRef:BP:3053:LOC;JB LEBAS;L1;CTRE COMMERCIAL;2021-03-08T18:57:41+01:00;2021-03-08T18:54:00+01:00;TRANSPOLE:ItemId::839621:LOC;CTRE COMMERCIAL/JB LEBAS/2021-03-08T18:57:41.000+01:00
TRANSPOLE:StopPointRef:BP:3053:LOC;JB LEBAS;L1;CTRE COMMERCIAL;2021-03-08T19:11:26+01:00;2021-03-08T18:52:23+01:00;TRANSPOLE:ItemId::836754:LOC;CTRE COMMERCIAL/JB LEBAS/2021-03-08T19:11:26.000+01:00
TRANSPOLE:StopPointRef:BP:3053:LOC;JB LEBAS;L1;CTRE COMMERCIAL;2021-03-08T19:20:21+01:00;2021-03-08T19:10:53+01:00;TRANSPOLE:ItemId::832298:LOC;CTRE COMMERCIAL/JB LEBAS/2021-03-08T19:20:21.000+01:00
TRANSPOLE:StopPointRef:BP:3834:LOC;JEAN JAURES;L1;CTRE COMMERCIAL;2021-03-08T18:55:10+01:00;2021-03-08T18:51:09+01:00;TRANSPOLE:ItemId::837894:LOC;CTRE COMMERCIAL/JEAN JAURES/2021-03-08T18:55:10.000+01:00
TRANSPOLE:StopPointRef:BP:3834:LOC;JEAN JAURES;L1;CTRE COMMERCIAL;2021-03-08T19:05:23+01:00;2021-03-08T18:50:53+01:00;TRANSPOLE:ItemId::839627:LOC;CTRE COMMERCIAL/JEAN JAURES/2021-03-08T19:05:23.000+01:00
TRANSPOLE:StopPointRef:BP:3834:LOC;JEAN JAURES;L1;CTRE COMMERCIAL;2021-03-08T19:15:53+01:00;2021-03-08T19:04:08+01:00;TRANSPOLE:ItemId::836760:LOC;CTRE COMMERCIAL/JEAN JAURES/2021-03-08T19:15:53.000+01:00
TRANSPOLE:StopPointRef:BP:1713:LOC;JEAN ROSTAND;L7;CTRE COMMERCIAL;2021-03-08T18:55:33+01:00;2021-03-08T18:46:53+01:00;TRANSPOLE:ItemId::873220:LOC;CTRE COMMERCIAL/JEAN ROSTAND/2021-03-08T18:55:33.000+01:00
TRANSPOLE:StopPointRef:BP:1713:LOC;JEAN ROSTAND;L7;CTRE COMMERCIAL;2021-03-08T19:06:33+01:00;2021-03-08T18:48:53+01:00;TRANSPOLE:ItemId::873818:LOC;CTRE COMMERCIAL/JEAN ROSTAND/2021-03-08T19:06:33.000+01:00
TRANSPOLE:StopPointRef:BP:1713:LOC;JEAN ROSTAND;L7;CTRE COMMERCIAL;2021-03-08T19:18:25+01:00;2021-03-08T19:05:38+01:00;TRANSPOLE:ItemId::871404:LOC;CTRE COMMERCIAL/JEAN ROSTAND/2021-03-08T19:18:25.000+01:00
TRANSPOLE:StopPointRef:BP:7010:LOC;JOSEPHINE;CO3;CTRE COMMERCIAL;2021-03-08T19:07:38+01:00;2021-03-08T18:55:23+01:00;TRANSPOLE:ItemId::829645:LOC;CTRE COMMERCIAL/JOSEPHINE/2021-03-08T19:07:38.000+01:00
TRANSPOLE:StopPointRef:BP:7010:LOC;JOSEPHINE;CO3;CTRE COMMERCIAL;2021-03-08T19:34:45+01:00;2021-03-08T19:28:10+01:00;TRANSPOLE:ItemId::829994:LOC;CTRE COMMERCIAL/JOSEPHINE/2021-03-08T19:34:45.000+01:00
TRANSPOLE:StopPointRef:BP:7010:LOC;JOSEPHINE;CO3;CTRE COMMERCIAL;2021-03-08T20:05:28+01:00;2021-03-08T19:44:23+01:00;TRANSPOLE:ItemId::831692:LOC;CTRE COMMERCIAL/JOSEPHINE/2021-03-08T20:05:28.000+01:00
TRANSPOLE:StopPointRef:BP:4591:LOC;JUSTICE;66;CTRE COMMERCIAL;2021-03-08T19:07:23+01:00;2021-03-08T19:04:08+01:00;TRANSPOLE:ItemId::776929:LOC;CTRE COMMERCIAL/JUSTICE/2021-03-08T19:07:23.000+01:00
TRANSPOLE:StopPointRef:BP:4591:LOC;JUSTICE;66;CTRE COMMERCIAL;2021-03-08T19:38:30+01:00;2021-03-08T19:34:08+01:00;TRANSPOLE:ItemId::777099:LOC;CTRE COMMERCIAL/JUSTICE/2021-03-08T19:38:30.000+01:00
TRANSPOLE:StopPointRef:BP:4591:LOC;JUSTICE;66;CTRE COMMERCIAL;2021-03-08T20:15:22+01:00;2021-03-08T19:40:53+01:00;TRANSPOLE:ItemId::777490:LOC;CTRE COMMERCIAL/JUSTICE/2021-03-08T20:15:22.000+01:00
TRANSPOLE:StopPointRef:BP:5649:LOC;LA CESSOIE;CO3;CTRE COMMERCIAL;2021-03-08T19:22:27+01:00;2021-03-08T19:09:53+01:00;TRANSPOLE:ItemId::829655:LOC;CTRE COMMERCIAL/LA CESSOIE/2021-03-08T19:22:27.000+01:00
TRANSPOLE:StopPointRef:BP:5649:LOC;LA CESSOIE;CO3;CTRE COMMERCIAL;2021-03-08T19:44:10+01:00;2021-03-08T19:40:23+01:00;TRANSPOLE:ItemId::830004:LOC;CTRE COMMERCIAL/LA CESSOIE/2021-03-08T19:44:10.000+01:00
TRANSPOLE:StopPointRef:BP:5649:LOC;LA CESSOIE;CO3;CTRE COMMERCIAL;2021-03-08T20:17:23+01:00;2021-03-08T19:38:04+01:00;TRANSPOLE:ItemId::831702:LOC;CTRE COMMERCIAL/LA CESSOIE/2021-03-08T20:17:23.000+01:00
TRANSPOLE:StopPointRef:BP:7514:LOC;LA CHESNAIE;CO3;CTRE COMMERCIAL;2021-03-08T19:10:35+01:00;2021-03-08T19:05:53+01:00;TRANSPOLE:ItemId::829976:LOC;CTRE COMMERCIAL/LA CHESNAIE/2021-03-08T19:10:35.000+01:00
TRANSPOLE:StopPointRef:BP:7514:LOC;LA CHESNAIE;CO3;CTRE COMMERCIAL;2021-03-08T19:41:48+01:00;2021-03-08T19:32:38+01:00;TRANSPOLE:ItemId::831674:LOC;CTRE COMMERCIAL/LA CHESNAIE/2021-03-08T19:41:48.000+01:00
TRANSPOLE:StopPointRef:BP:7514:LOC;LA CHESNAIE;CO3;CTRE COMMERCIAL;2021-03-08T20:08:59+01:00;2021-03-08T18:50:46+01:00;TRANSPOLE:ItemId::830559:LOC;CTRE COMMERCIAL/LA CHESNAIE/2021-03-08T20:08:59.000+01:00
TRANSPOLE:StopPointRef:BP:5677:LOC;LA JAPPE;L7;CTRE COMMERCIAL;2021-03-08T18:58:26+01:00;2021-03-08T18:54:00+01:00;TRANSPOLE:ItemId::873811:LOC;CTRE COMMERCIAL/LA JAPPE/2021-03-08T18:58:26.000+01:00
TRANSPOLE:StopPointRef:BP:5677:LOC;LA JAPPE;L7;CTRE COMMERCIAL;2021-03-08T19:06:39+01:00;2021-03-08T18:54:00+01:00;TRANSPOLE:ItemId::871397:LOC;CTRE COMMERCIAL/LA JAPPE/2021-03-08T19:06:39.000+01:00
TRANSPOLE:StopPointRef:BP:5677:LOC;LA JAPPE;L7;CTRE COMMERCIAL;2021-03-08T19:18:42+01:00;2021-03-08T19:12:08+01:00;TRANSPOLE:ItemId::871977:LOC;CTRE COMMERCIAL/LA JAPPE/2021-03-08T19:18:42.000+01:00
TRANSPOLE:StopPointRef:BP:4179:LOC;LA PHALECQUE;CO3;CTRE COMMERCIAL;2021-03-08T19:05:20+01:00;2021-03-08T18:47:27+01:00;TRANSPOLE:ItemId::830959:LOC;CTRE COMMERCIAL/LA PHALECQUE/2021-03-08T19:05:20.000+01:00
TRANSPOLE:StopPointRef:BP:4179:LOC;LA PHALECQUE;CO3;CTRE COMMERCIAL;2021-03-08T19:16:04+01:00;2021-03-08T19:07:23+01:00;TRANSPOLE:ItemId::831546:LOC;CTRE COMMERCIAL/LA PHALECQUE/2021-03-08T19:16:04.000+01:00
TRANSPOLE:StopPointRef:BP:4179:LOC;LA PHALECQUE;CO3;CTRE COMMERCIAL;2021-03-08T19:44:18+01:00;2021-03-08T19:36:38+01:00;TRANSPOLE:ItemId::829675:LOC;CTRE COMMERCIAL/LA PHALECQUE/2021-03-08T19:44:18.000+01:00
TRANSPOLE:StopPointRef:BP:6425:LOC;LA VALLEE;L4;CTRE COMMERCIAL;2021-03-08T19:02:40+01:00;2021-03-08T18:49:23+01:00;TRANSPOLE:ItemId::859993:LOC;CTRE COMMERCIAL/LA VALLEE/2021-03-08T19:02:40.000+01:00
TRANSPOLE:StopPointRef:BP:6425:LOC;LA VALLEE;L4;CTRE COMMERCIAL;2021-03-08T19:19:25+01:00;2021-03-08T19:07:23+01:00;TRANSPOLE:ItemId::854682:LOC;CTRE COMMERCIAL/LA VALLEE/2021-03-08T19:19:25.000+01:00
TRANSPOLE:StopPointRef:BP:6425:LOC;LA VALLEE;L4;CTRE COMMERCIAL;2021-03-08T19:27:51+01:00;2021-03-08T18:05:07+01:00;TRANSPOLE:ItemId::859011:LOC;CTRE COMMERCIAL/LA VALLEE/2021-03-08T19:27:51.000+01:00
TRANSPOLE:StopPointRef:BP:4320:LOC;LADRIERE;CO3;CTRE COMMERCIAL;2021-03-08T19:11:40+01:00;2021-03-08T19:07:53+01:00;TRANSPOLE:ItemId::829977:LOC;CTRE COMMERCIAL/LADRIERE/2021-03-08T19:11:40.000+01:00
TRANSPOLE:StopPointRef:BP:4320:LOC;LADRIERE;CO3;CTRE COMMERCIAL;2021-03-08T19:42:30+01:00;2021-03-08T19:38:53+01:00;TRANSPOLE:ItemId::831675:LOC;CTRE COMMERCIAL/LADRIERE/2021-03-08T19:42:30.000+01:00
TRANSPOLE:StopPointRef:BP:4320:LOC;LADRIERE;CO3;CTRE COMMERCIAL;2021-03-08T20:09:56+01:00;2021-03-08T18:50:46+01:00;TRANSPOLE:ItemId::830560:LOC;CTRE COMMERCIAL/LADRIERE/2021-03-08T20:09:56.000+01:00
TRANSPOLE:StopPointRef:BP:5311:LOC;LANNOY PLACE;66;CTRE COMMERCIAL;2021-03-08T19:01:17+01:00;2021-03-08T18:51:53+01:00;TRANSPOLE:ItemId::776926:LOC;CTRE COMMERCIAL/LANNOY PLACE/2021-03-08T19:01:17.000+01:00
TRANSPOLE:StopPointRef:BP:5311:LOC;LANNOY PLACE;66;CTRE COMMERCIAL;2021-03-08T19:33:23+01:00;2021-03-08T19:25:53+01:00;TRANSPOLE:ItemId::777096:LOC;CTRE COMMERCIAL/LANNOY PLACE/2021-03-08T19:33:23.000+01:00
TRANSPOLE:StopPointRef:BP:5311:LOC;LANNOY PLACE;66;CTRE COMMERCIAL;2021-03-08T20:11:27+01:00;2021-03-08T19:38:53+01:00;TRANSPOLE:ItemId::777487:LOC;CTRE COMMERCIAL/LANNOY PLACE/2021-03-08T20:11:27.000+01:00
TRANSPOLE:StopPointRef:BP:2407:LOC;LAPIN BLANC;66;CTRE COMMERCIAL;2021-03-08T18:53:09+01:00;2021-03-08T18:39:39+01:00;TRANSPOLE:ItemId::776920:LOC;CTRE COMMERCIAL/LAPIN BLANC/2021-03-08T18:53:09.000+01:00
TRANSPOLE:StopPointRef:BP:2407:LOC;LAPIN BLANC;66;CTRE COMMERCIAL;2021-03-08T19:26:32+01:00;2021-03-08T19:11:53+01:00;TRANSPOLE:ItemId::777090:LOC;CTRE COMMERCIAL/LAPIN BLANC/2021-03-08T19:26:32.000+01:00
TRANSPOLE:StopPointRef:BP:2407:LOC;LAPIN BLANC;66;CTRE COMMERCIAL;2021-03-08T20:04:22+01:00;2021-03-08T19:39:23+01:00;TRANSPOLE:ItemId::777481:LOC;CTRE COMMERCIAL/LAPIN BLANC/2021-03-08T20:04:22.000+01:00
TRANSPOLE:StopPointRef:BP:3552:LOC;LE CERF;L1;CTRE COMMERCIAL;2021-03-08T18:57:25+01:00;2021-03-08T18:42:23+01:00;TRANSPOLE:ItemId::834793:LOC;CTRE COMMERCIAL/LE CERF/2021-03-08T18:57:25.000+01:00
TRANSPOLE:StopPointRef:BP:3552:LOC;LE CERF;L1;CTRE COMMERCIAL;2021-03-08T19:08:41+01:00;2021-03-08T18:55:23+01:00;TRANSPOLE:ItemId::837902:LOC;CTRE COMMERCIAL/LE CERF/2021-03-08T19:08:41.000+01:00
TRANSPOLE:StopPointRef:BP:3552:LOC;LE CERF;L1;CTRE COMMERCIAL;2021-03-08T19:17:14+01:00;2021-03-08T19:12:23+01:00;TRANSPOLE:ItemId::839635:LOC;CTRE COMMERCIAL/LE CERF/2021-03-08T19:17:14.000+01:00
TRANSPOLE:StopPointRef:BP:4180:LOC;LE PINCON;66;CTRE COMMERCIAL;2021-03-08T18:58:27+01:00;2021-03-08T18:54:38+01:00;TRANSPOLE:ItemId::776923:LOC;CTRE COMMERCIAL/LE PINCON/2021-03-08T18:58:27.000+01:00
TRANSPOLE:StopPointRef:BP:4180:LOC;LE PINCON;66;CTRE COMMERCIAL;2021-03-08T19:30:26+01:00;2021-03-08T19:25:08+01:00;TRANSPOLE:ItemId::777093:LOC;CTRE COMMERCIAL/LE PINCON/2021-03-08T19:30:26.000+01:00
TRANSPOLE:StopPointRef:BP:4180:LOC;LE PINCON;66;CTRE COMMERCIAL;2021-03-08T20:08:17+01:00;2021-03-08T19:38:53+01:00;TRANSPOLE:ItemId::777484:LOC;CTRE COMMERCIAL/LE PINCON/2021-03-08T20:08:17.000+01:00
TRANSPOLE:StopPointRef:BP:5985:LOC;LECLERC;L1;CTRE COMMERCIAL;2021-03-08T19:04:11+01:00;2021-03-08T18:54:09+01:00;TRANSPOLE:ItemId::839739:LOC;CTRE COMMERCIAL/LECLERC/2021-03-08T19:04:11.000+01:00
TRANSPOLE:StopPointRef:BP:5985:LOC;LECLERC;L1;CTRE COMMERCIAL;2021-03-08T19:19:11+01:00;2021-03-08T19:04:23+01:00;TRANSPOLE:ItemId::839419:LOC;CTRE COMMERCIAL/LECLERC/2021-03-08T19:19:11.000+01:00
TRANSPOLE:StopPointRef:BP:5985:LOC;LECLERC;L1;CTRE COMMERCIAL;2021-03-08T19:36:11+01:00;2021-03-08T19:23:53+01:00;TRANSPOLE:ItemId::835360:LOC;CTRE COMMERCIAL/LECLERC/2021-03-08T19:36:11.000+01:00
TRANSPOLE:StopPointRef:BP:904:LOC;LEMIRE;CITT;CTRE COMMERCIAL;2021-03-08T18:54:14+01:00;2021-03-08T18:42:23+01:00;TRANSPOLE:ItemId::818359:LOC;CTRE COMMERCIAL/LEMIRE/2021-03-08T18:54:14.000+01:00
TRANSPOLE:StopPointRef:BP:904:LOC;LEMIRE;CITT;CTRE COMMERCIAL;2021-03-08T19:17:36+01:00;2021-03-08T19:11:53+01:00;TRANSPOLE:ItemId::820456:LOC;CTRE COMMERCIAL/LEMIRE/2021-03-08T19:17:36.000+01:00
TRANSPOLE:StopPointRef:BP:904:LOC;LEMIRE;CITT;CTRE COMMERCIAL;2021-03-08T19:37:16+01:00;2021-03-08T19:27:08+01:00;TRANSPOLE:ItemId::819398:LOC;CTRE COMMERCIAL/LEMIRE/2021-03-08T19:37:16.000+01:00
TRANSPOLE:StopPointRef:BP:5626:LOC;LEON BLUM;CO3;CTRE COMMERCIAL;2021-03-08T18:53:14+01:00;2021-03-08T18:37:53+01:00;TRANSPOLE:ItemId::829635:LOC;CTRE COMMERCIAL/LEON BLUM/2021-03-08T18:53:14.000+01:00
TRANSPOLE:StopPointRef:BP:5626:LOC;LEON BLUM;CO3;CTRE COMMERCIAL;2021-03-08T19:20:06+01:00;2021-03-08T19:00:53+01:00;TRANSPOLE:ItemId::829984:LOC;CTRE COMMERCIAL/LEON BLUM/2021-03-08T19:20:06.000+01:00
TRANSPOLE:StopPointRef:BP:5626:LOC;LEON BLUM;CO3;CTRE COMMERCIAL;2021-03-08T19:50:42+01:00;2021-03-08T18:22:23+01:00;TRANSPOLE:ItemId::831682:LOC;CTRE COMMERCIAL/LEON BLUM/2021-03-08T19:50:42.000+01:00
TRANSPOLE:StopPointRef:BP:2707:LOC;LES ARCADES;L4;CTRE COMMERCIAL;2021-03-08T18:53:25+01:00;2021-03-08T18:51:53+01:00;TRANSPOLE:ItemId::856462:LOC;CTRE COMMERCIAL/LES ARCADES/2021-03-08T18:53:25.000+01:00
TRANSPOLE:StopPointRef:BP:2707:LOC;LES ARCADES;L4;CTRE COMMERCIAL;2021-03-08T19:05:44+01:00;2021-03-08T18:51:23+01:00;TRANSPOLE:ItemId::857245:LOC;CTRE COMMERCIAL/LES ARCADES/2021-03-08T19:05:44.000+01:00
TRANSPOLE:StopPointRef:BP:2707:LOC;LES ARCADES;L4;CTRE COMMERCIAL;2021-03-08T19:18:19+01:00;2021-03-08T19:08:53+01:00;TRANSPOLE:ItemId::860006:LOC;CTRE COMMERCIAL/LES ARCADES/2021-03-08T19:18:19.000+01:00
TRANSPOLE:StopPointRef:BP:2330:LOC;LES FRANCS;CITT;CTRE COMMERCIAL;2021-03-08T18:54:36+01:00;2021-03-08T18:50:53+01:00;TRANSPOLE:ItemId::818361:LOC;CTRE COMMERCIAL/LES FRANCS/2021-03-08T18:54:36.000+01:00
TRANSPOLE:StopPointRef:BP:2330:LOC;LES FRANCS;CITT;CTRE COMMERCIAL;2021-03-08T19:21:38+01:00;2021-03-08T19:07:39+01:00;TRANSPOLE:ItemId::820458:LOC;CTRE COMMERCIAL/LES FRANCS/2021-03-08T19:21:38.000+01:00
TRANSPOLE:StopPointRef:BP:2330:LOC;LES FRANCS;CITT;CTRE COMMERCIAL;2021-03-08T19:40:35+01:00;2021-03-08T19:24:08+01:00;TRANSPOLE:ItemId::819400:LOC;CTRE COMMERCIAL/LES FRANCS/2021-03-08T19:40:35.000+01:00
TRANSPOLE:StopPointRef:BP:5089:LOC;LES PLATANES;L1;CTRE COMMERCIAL;2021-03-08T18:59:37+01:00;2021-03-08T18:50:53+01:00;TRANSPOLE:ItemId::832283:LOC;CTRE COMMERCIAL/LES PLATANES/2021-03-08T18:59:37.000+01:00
TRANSPOLE:StopPointRef:BP:5089:LOC;LES PLATANES;L1;CTRE COMMERCIAL;2021-03-08T19:10:43+01:00;2021-03-08T19:07:53+01:00;TRANSPOLE:ItemId::839744:LOC;CTRE COMMERCIAL/LES PLATANES/2021-03-08T19:10:43.000+01:00
TRANSPOLE:StopPointRef:BP:5089:LOC;LES PLATANES;L1;CTRE COMMERCIAL;2021-03-08T19:30:25+01:00;2021-03-08T19:23:38+01:00;TRANSPOLE:ItemId::839424:LOC;CTRE COMMERCIAL/LES PLATANES/2021-03-08T19:30:25.000+01:00
TRANSPOLE:StopPointRef:BP:973:LOC;LES TERRES OCRES;CO3;CTRE COMMERCIAL;2021-03-08T18:52:40+01:00;2021-03-08T18:38:53+01:00;TRANSPOLE:ItemId::830948:LOC;CTRE COMMERCIAL/LES TERRES OCRES/2021-03-08T18:52:40.000+01:00
TRANSPOLE:StopPointRef:BP:973:LOC;LES TERRES OCRES;CO3;CTRE COMMERCIAL;2021-03-08T19:04:35+01:00;2021-03-08T18:51:23+01:00;TRANSPOLE:ItemId::831535:LOC;CTRE COMMERCIAL/LES TERRES OCRES/2021-03-08T19:04:35.000+01:00
TRANSPOLE:StopPointRef:BP:973:LOC;LES TERRES OCRES;CO3;CTRE COMMERCIAL;2021-03-08T19:32:33+01:00;2021-03-08T19:25:53+01:00;TRANSPOLE:ItemId::829664:LOC;CTRE COMMERCIAL/LES TERRES OCRES/2021-03-08T19:32:33.000+01:00
TRANSPOLE:StopPointRef:BP:3720:LOC;LIBERTE;L1;CTRE COMMERCIAL;2021-03-08T18:56:23+01:00;2021-03-08T18:50:53+01:00;TRANSPOLE:ItemId::839620:LOC;CTRE COMMERCIAL/LIBERTE/2021-03-08T18:56:23.000+01:00
TRANSPOLE:StopPointRef:BP:3720:LOC;LIBERTE;L1;CTRE COMMERCIAL;2021-03-08T19:10:16+01:00;2021-03-08T18:48:09+01:00;TRANSPOLE:ItemId::836753:LOC;CTRE COMMERCIAL/LIBERTE/2021-03-08T19:10:16.000+01:00
TRANSPOLE:StopPointRef:BP:3720:LOC;LIBERTE;L1;CTRE COMMERCIAL;2021-03-08T19:22:21+01:00;2021-03-08T19:07:53+01:00;TRANSPOLE:ItemId::832297:LOC;CTRE COMMERCIAL/LIBERTE/2021-03-08T19:22:21.000+01:00
TRANSPOLE:StopPointRef:BP:6256:LOC;LOMME BOURG;CO3;CTRE COMMERCIAL;2021-03-08T18:58:43+01:00;2021-03-08T18:54:53+01:00;TRANSPOLE:ItemId::830953:LOC;CTRE COMMERCIAL/LOMME BOURG/2021-03-08T18:58:43.000+01:00
TRANSPOLE:StopPointRef:BP:6256:LOC;LOMME BOURG;CO3;CTRE COMMERCIAL;2021-03-08T19:10:29+01:00;2021-03-08T18:53:08+01:00;TRANSPOLE:ItemId::831540:LOC;CTRE COMMERCIAL/LOMME BOURG/2021-03-08T19:10:29.000+01:00
TRANSPOLE:StopPointRef:BP:6256:LOC;LOMME BOURG;CO3;CTRE COMMERCIAL;2021-03-08T19:38:43+01:00;2021-03-08T19:26:38+01:00;TRANSPOLE:ItemId::829669:LOC;CTRE COMMERCIAL/LOMME BOURG/2021-03-08T19:38:43.000+01:00
TRANSPOLE:StopPointRef:BP:2701:LOC;LOMMELET;L1;CTRE COMMERCIAL;2021-03-08T19:03:27+01:00;2021-03-08T18:57:38+01:00;TRANSPOLE:ItemId::832286:LOC;CTRE COMMERCIAL/LOMMELET/2021-03-08T19:03:27.000+01:00
TRANSPOLE:StopPointRef:BP:2701:LOC;LOMMELET;L1;CTRE COMMERCIAL;2021-03-08T19:13:01+01:00;2021-03-08T18:49:53+01:00;TRANSPOLE:ItemId::839747:LOC;CTRE COMMERCIAL/LOMMELET/2021-03-08T19:13:01.000+01:00
TRANSPOLE:StopPointRef:BP:7019:LOC;LOMMELET;CO3;CTRE COMMERCIAL;2021-03-08T19:16:40+01:00;2021-03-08T19:08:23+01:00;TRANSPOLE:ItemId::829651:LOC;CTRE COMMERCIAL/LOMMELET/2021-03-08T19:16:40.000+01:00
TRANSPOLE:StopPointRef:BP:2701:LOC;LOMMELET;L1;CTRE COMMERCIAL;2021-03-08T19:28:01+01:00;2021-03-08T19:12:38+01:00;TRANSPOLE:ItemId::839427:LOC;CTRE COMMERCIAL/LOMMELET/2021-03-08T19:28:01.000+01:00
TRANSPOLE:StopPointRef:BP:7019:LOC;LOMMELET;CO3;CTRE COMMERCIAL;2021-03-08T19:41:30+01:00;2021-03-08T19:28:10+01:00;TRANSPOLE:ItemId::830000:LOC;CTRE COMMERCIAL/LOMMELET/2021-03-08T19:41:30.000+01:00
